d,a,e
7.669999999999943086e+00,9.500000000000000000e+01,-4.371702785763696397e+01
7.669999999999943086e+00,1.000000000000000000e+02,-4.371702786467595558e+01
7.669999999999943086e+00,1.050000000000000000e+02,-4.371702789817389601e+01
7.669999999999943086e+00,1.100000000000000000e+02,-4.371702803912969415e+01
7.669999999999943086e+00,1.150000000000000000e+02,-4.371702853115374410e+01
7.669999999999943086e+00,1.200000000000000000e+02,-4.371702985920856577e+01
7.669999999999943086e+00,1.250000000000000000e+02,-4.371703228956993570e+01
7.679999999999942872e+00,0.000000000000000000e+00,-4.371702778866983863e+01
7.679999999999942872e+00,5.000000000000000000e+00,-4.371702778867071260e+01
7.679999999999942872e+00,1.000000000000000000e+01,-4.371702778867642536e+01
7.679999999999942872e+00,1.500000000000000000e+01,-4.371702778868134942e+01
7.679999999999942872e+00,2.000000000000000000e+01,-4.371702778869330075e+01
7.679999999999942872e+00,2.500000000000000000e+01,-4.371702778870646000e+01
7.679999999999942872e+00,3.000000000000000000e+01,-4.371702778872082007e+01
7.679999999999942872e+00,3.500000000000000000e+01,-4.371702778874143291e+01
7.679999999999942872e+00,4.000000000000000000e+01,-4.371702778876452555e+01
7.679999999999942872e+00,4.500000000000000000e+01,-4.371702778879284779e+01
7.679999999999942872e+00,5.000000000000000000e+01,-4.371702778882544038e+01
7.679999999999942872e+00,5.500000000000000000e+01,-4.371702778886265861e+01
7.679999999999942872e+00,6.000000000000000000e+01,-4.371702778890671937e+01
7.679999999999942872e+00,6.500000000000000000e+01,-4.371702778896285935e+01
7.679999999999942872e+00,7.000000000000000000e+01,-4.371702778903202358e+01
7.679999999999942872e+00,7.500000000000000000e+01,-4.371702778912211329e+01
7.679999999999942872e+00,8.000000000000000000e+01,-4.371702778924385058e+01
7.679999999999942872e+00,8.500000000000000000e+01,-4.371702778942378131e+01
7.679999999999942872e+00,9.000000000000000000e+01,-4.371702778980926496e+01
7.679999999999942872e+00,9.500000000000000000e+01,-4.371702779122266946e+01
7.679999999999942872e+00,1.000000000000000000e+02,-4.371702779799929317e+01
7.679999999999942872e+00,1.050000000000000000e+02,-4.371702783040930029e+01
7.679999999999942872e+00,1.100000000000000000e+02,-4.371702796761321252e+01
7.679999999999942872e+00,1.150000000000000000e+02,-4.371702844969673407e+01
7.679999999999942872e+00,1.200000000000000000e+02,-4.371702976048575806e+01
7.679999999999942872e+00,1.250000000000000000e+02,-4.371703218237573907e+01
7.689999999999942659e+00,0.000000000000000000e+00,-4.371702772305129514e+01
7.689999999999942659e+00,5.000000000000000000e+00,-4.371702772305371809e+01
7.689999999999942659e+00,1.000000000000000000e+01,-4.371702772305822293e+01
7.689999999999942659e+00,1.500000000000000000e+01,-4.371702772306380780e+01
7.689999999999942659e+00,2.000000000000000000e+01,-4.371702772307432383e+01
7.689999999999942659e+00,2.500000000000000000e+01,-4.371702772308923812e+01
7.689999999999942659e+00,3.000000000000000000e+01,-4.371702772310585772e+01
7.689999999999942659e+00,3.500000000000000000e+01,-4.371702772312338681e+01
7.689999999999942659e+00,4.000000000000000000e+01,-4.371702772314718288e+01
7.689999999999942659e+00,4.500000000000000000e+01,-4.371702772317415508e+01
7.689999999999942659e+00,5.000000000000000000e+01,-4.371702772320585950e+01
7.689999999999942659e+00,5.500000000000000000e+01,-4.371702772324383091e+01
7.689999999999942659e+00,6.000000000000000000e+01,-4.371702772328892195e+01
7.689999999999942659e+00,6.500000000000000000e+01,-4.371702772334535325e+01
7.689999999999942659e+00,7.000000000000000000e+01,-4.371702772341791388e+01
7.689999999999942659e+00,7.500000000000000000e+01,-4.371702772350612065e+01
7.689999999999942659e+00,8.000000000000000000e+01,-4.371702772362509393e+01
7.689999999999942659e+00,8.500000000000000000e+01,-4.371702772380181301e+01
7.689999999999942659e+00,9.000000000000000000e+01,-4.371702772417931726e+01
7.689999999999942659e+00,9.500000000000000000e+01,-4.371702772553909710e+01
7.689999999999942659e+00,1.000000000000000000e+02,-4.371702773206445158e+01
7.689999999999942659e+00,1.050000000000000000e+02,-4.371702776341891195e+01
7.689999999999942659e+00,1.100000000000000000e+02,-4.371702789695312674e+01
7.689999999999942659e+00,1.150000000000000000e+02,-4.371702836924986002e+01
7.689999999999942659e+00,1.200000000000000000e+02,-4.371702966283028502e+01
7.689999999999942659e+00,1.250000000000000000e+02,-4.371703207578909200e+01
7.699999999999942446e+00,0.000000000000000000e+00,-4.371702765816391434e+01
7.699999999999942446e+00,5.000000000000000000e+00,-4.371702765816566227e+01
7.699999999999942446e+00,1.000000000000000000e+01,-4.371702765817038738e+01
7.699999999999942446e+00,1.500000000000000000e+01,-4.371702765817725833e+01
7.699999999999942446e+00,2.000000000000000000e+01,-4.371702765818849912e+01
7.699999999999942446e+00,2.500000000000000000e+01,-4.371702765820056413e+01
7.699999999999942446e+00,3.000000000000000000e+01,-4.371702765821770242e+01
7.699999999999942446e+00,3.500000000000000000e+01,-4.371702765823752657e+01
7.699999999999942446e+00,4.000000000000000000e+01,-4.371702765825899206e+01
7.699999999999942446e+00,4.500000000000000000e+01,-4.371702765828731430e+01
7.699999999999942446e+00,5.000000000000000000e+01,-4.371702765831761894e+01
7.699999999999942446e+00,5.500000000000000000e+01,-4.371702765835767934e+01
7.699999999999942446e+00,6.000000000000000000e+01,-4.371702765840130667e+01
7.699999999999942446e+00,6.500000000000000000e+01,-4.371702765845928695e+01
7.699999999999942446e+00,7.000000000000000000e+01,-4.371702765852988648e+01
7.699999999999942446e+00,7.500000000000000000e+01,-4.371702765861837747e+01
7.699999999999942446e+00,8.000000000000000000e+01,-4.371702765873787655e+01
7.699999999999942446e+00,8.500000000000000000e+01,-4.371702765891349429e+01
7.699999999999942446e+00,9.000000000000000000e+01,-4.371702765928073831e+01
7.699999999999942446e+00,9.500000000000000000e+01,-4.371702766058830747e+01
7.699999999999942446e+00,1.000000000000000000e+02,-4.371702766687144504e+01
7.699999999999942446e+00,1.050000000000000000e+02,-4.371702769720206305e+01
7.699999999999942446e+00,1.100000000000000000e+02,-4.371702782715240687e+01
7.699999999999942446e+00,1.150000000000000000e+02,-4.371702828980546940e+01
7.699999999999942446e+00,1.200000000000000000e+02,-4.371702956623970948e+01
7.699999999999942446e+00,1.250000000000000000e+02,-4.371703196982483064e+01
7.709999999999942233e+00,0.000000000000000000e+00,-4.371702759400881177e+01
7.709999999999942233e+00,5.000000000000000000e+00,-4.371702759401051708e+01
7.709999999999942233e+00,1.000000000000000000e+01,-4.371702759401520666e+01
7.709999999999942233e+00,1.500000000000000000e+01,-4.371702759402225524e+01
7.709999999999942233e+00,2.000000000000000000e+01,-4.371702759403130756e+01
7.709999999999942233e+00,2.500000000000000000e+01,-4.371702759404517025e+01
7.709999999999942233e+00,3.000000000000000000e+01,-4.371702759405993532e+01
7.709999999999942233e+00,3.500000000000000000e+01,-4.371702759408164241e+01
7.709999999999942233e+00,4.000000000000000000e+01,-4.371702759410560901e+01
7.709999999999942233e+00,4.500000000000000000e+01,-4.371702759413211226e+01
7.709999999999942233e+00,5.000000000000000000e+01,-4.371702759416395168e+01
7.709999999999942233e+00,5.500000000000000000e+01,-4.371702759420351470e+01
7.709999999999942233e+00,6.000000000000000000e+01,-4.371702759424807994e+01
7.709999999999942233e+00,6.500000000000000000e+01,-4.371702759430559837e+01
7.709999999999942233e+00,7.000000000000000000e+01,-4.371702759437501129e+01
7.709999999999942233e+00,7.500000000000000000e+01,-4.371702759446442599e+01
7.709999999999942233e+00,8.000000000000000000e+01,-4.371702759458247556e+01
7.709999999999942233e+00,8.500000000000000000e+01,-4.371702759475608957e+01
7.709999999999942233e+00,9.000000000000000000e+01,-4.371702759511330783e+01
7.709999999999942233e+00,9.500000000000000000e+01,-4.371702759637199165e+01
7.709999999999942233e+00,1.000000000000000000e+02,-4.371702760242075669e+01
7.709999999999942233e+00,1.050000000000000000e+02,-4.371702763175854756e+01
7.709999999999942233e+00,1.100000000000000000e+02,-4.371702775820695308e+01
7.709999999999942233e+00,1.150000000000000000e+02,-4.371702821136649675e+01
7.709999999999942233e+00,1.200000000000000000e+02,-4.371702947072096634e+01
7.709999999999942233e+00,1.250000000000000000e+02,-4.371703186449852296e+01
7.719999999999942020e+00,0.000000000000000000e+00,-4.371702753058575297e+01
7.719999999999942020e+00,5.000000000000000000e+00,-4.371702753058794144e+01
7.719999999999942020e+00,1.000000000000000000e+01,-4.371702753059254576e+01
7.719999999999942020e+00,1.500000000000000000e+01,-4.371702753059982172e+01
7.719999999999942020e+00,2.000000000000000000e+01,-4.371702753060836244e+01
7.719999999999942020e+00,2.500000000000000000e+01,-4.371702753062287172e+01
7.719999999999942020e+00,3.000000000000000000e+01,-4.371702753063803470e+01
7.719999999999942020e+00,3.500000000000000000e+01,-4.371702753065811464e+01
7.719999999999942020e+00,4.000000000000000000e+01,-4.371702753068120018e+01
7.719999999999942020e+00,4.500000000000000000e+01,-4.371702753070965741e+01
7.719999999999942020e+00,5.000000000000000000e+01,-4.371702753074203684e+01
7.719999999999942020e+00,5.500000000000000000e+01,-4.371702753078027825e+01
7.719999999999942020e+00,6.000000000000000000e+01,-4.371702753082754356e+01
7.719999999999942020e+00,6.500000000000000000e+01,-4.371702753088165139e+01
7.719999999999942020e+00,7.000000000000000000e+01,-4.371702753095310356e+01
7.719999999999942020e+00,7.500000000000000000e+01,-4.371702753104149508e+01
7.719999999999942020e+00,8.000000000000000000e+01,-4.371702753115732776e+01
7.719999999999942020e+00,8.500000000000000000e+01,-4.371702753133119757e+01
7.719999999999942020e+00,9.000000000000000000e+01,-4.371702753167662081e+01
7.719999999999942020e+00,9.500000000000000000e+01,-4.371702753289042676e+01
7.719999999999942020e+00,1.000000000000000000e+02,-4.371702753871517899e+01
7.719999999999942020e+00,1.050000000000000000e+02,-4.371702756708797466e+01
7.719999999999942020e+00,1.100000000000000000e+02,-4.371702769011695011e+01
7.719999999999942020e+00,1.150000000000000000e+02,-4.371702813392575138e+01
7.719999999999942020e+00,1.200000000000000000e+02,-4.371702937627409824e+01
7.719999999999942020e+00,1.250000000000000000e+02,-4.371703175982774781e+01
7.729999999999941807e+00,0.000000000000000000e+00,-4.371702746789569005e+01
7.729999999999941807e+00,5.000000000000000000e+00,-4.371702746789643612e+01
7.729999999999941807e+00,1.000000000000000000e+01,-4.371702746790119676e+01
7.729999999999941807e+00,1.500000000000000000e+01,-4.371702746790592187e+01
7.729999999999941807e+00,2.000000000000000000e+01,-4.371702746791794425e+01
7.729999999999941807e+00,2.500000000000000000e+01,-4.371702746793195615e+01
7.729999999999941807e+00,3.000000000000000000e+01,-4.371702746794773020e+01
7.729999999999941807e+00,3.500000000000000000e+01,-4.371702746796860595e+01
7.729999999999941807e+00,4.000000000000000000e+01,-4.371702746799191175e+01
7.729999999999941807e+00,4.500000000000000000e+01,-4.371702746801966555e+01
7.729999999999941807e+00,5.000000000000000000e+01,-4.371702746805033968e+01
7.729999999999941807e+00,5.500000000000000000e+01,-4.371702746808942663e+01
7.729999999999941807e+00,6.000000000000000000e+01,-4.371702746813629403e+01
7.729999999999941807e+00,6.500000000000000000e+01,-4.371702746819394036e+01
7.729999999999941807e+00,7.000000000000000000e+01,-4.371702746826338171e+01
7.729999999999941807e+00,7.500000000000000000e+01,-4.371702746835348563e+01
7.729999999999941807e+00,8.000000000000000000e+01,-4.371702746846803223e+01
7.729999999999941807e+00,8.500000000000000000e+01,-4.371702746863737588e+01
7.729999999999941807e+00,9.000000000000000000e+01,-4.371702746897560132e+01
7.729999999999941807e+00,9.500000000000000000e+01,-4.371702747014556678e+01
7.729999999999941807e+00,1.000000000000000000e+02,-4.371702747575231029e+01
7.729999999999941807e+00,1.050000000000000000e+02,-4.371702750319156650e+01
7.729999999999941807e+00,1.100000000000000000e+02,-4.371702762287741706e+01
7.729999999999941807e+00,1.150000000000000000e+02,-4.371702805747933951e+01
7.729999999999941807e+00,1.200000000000000000e+02,-4.371702928290100232e+01
7.729999999999941807e+00,1.250000000000000000e+02,-4.371703165582435702e+01
7.739999999999941593e+00,0.000000000000000000e+00,-4.371702740593742931e+01
7.739999999999941593e+00,5.000000000000000000e+00,-4.371702740593858749e+01
7.739999999999941593e+00,1.000000000000000000e+01,-4.371702740594189152e+01
7.739999999999941593e+00,1.500000000000000000e+01,-4.371702740595009118e+01
7.739999999999941593e+00,2.000000000000000000e+01,-4.371702740596005299e+01
7.739999999999941593e+00,2.500000000000000000e+01,-4.371702740597428516e+01
7.739999999999941593e+00,3.000000000000000000e+01,-4.371702740598993842e+01
7.739999999999941593e+00,3.500000000000000000e+01,-4.371702740601112680e+01
7.739999999999941593e+00,4.000000000000000000e+01,-4.371702740603427628e+01
7.739999999999941593e+00,4.500000000000000000e+01,-4.371702740606045978e+01
7.739999999999941593e+00,5.000000000000000000e+01,-4.371702740609379134e+01
7.739999999999941593e+00,5.500000000000000000e+01,-4.371702740613340410e+01
7.739999999999941593e+00,6.000000000000000000e+01,-4.371702740617935490e+01
7.739999999999941593e+00,6.500000000000000000e+01,-4.371702740623717887e+01
7.739999999999941593e+00,7.000000000000000000e+01,-4.371702740630608730e+01
7.739999999999941593e+00,7.500000000000000000e+01,-4.371702740639452145e+01
7.739999999999941593e+00,8.000000000000000000e+01,-4.371702740651079466e+01
7.739999999999941593e+00,8.500000000000000000e+01,-4.371702740667775799e+01
7.739999999999941593e+00,9.000000000000000000e+01,-4.371702740700872170e+01
7.739999999999941593e+00,9.500000000000000000e+01,-4.371702740813334032e+01
7.739999999999941593e+00,1.000000000000000000e+02,-4.371702741353264798e+01
7.739999999999941593e+00,1.050000000000000000e+02,-4.371702744006228158e+01
7.739999999999941593e+00,1.100000000000000000e+02,-4.371702755648902894e+01
7.739999999999941593e+00,1.150000000000000000e+02,-4.371702798202922224e+01
7.739999999999941593e+00,1.200000000000000000e+02,-4.371702919060088277e+01
7.739999999999941593e+00,1.250000000000000000e+02,-4.371703155250011008e+01
7.749999999999941380e+00,0.000000000000000000e+00,-4.371702734471075757e+01
7.749999999999941380e+00,5.000000000000000000e+00,-4.371702734471243446e+01
7.749999999999941380e+00,1.000000000000000000e+01,-4.371702734471676877e+01
7.749999999999941380e+00,1.500000000000000000e+01,-4.371702734472488316e+01
7.749999999999941380e+00,2.000000000000000000e+01,-4.371702734473412022e+01
7.749999999999941380e+00,2.500000000000000000e+01,-4.371702734474848739e+01
7.749999999999941380e+00,3.000000000000000000e+01,-4.371702734476367169e+01
7.749999999999941380e+00,3.500000000000000000e+01,-4.371702734478503771e+01
7.749999999999941380e+00,4.000000000000000000e+01,-4.371702734480824404e+01
7.749999999999941380e+00,4.500000000000000000e+01,-4.371702734483641706e+01
7.749999999999941380e+00,5.000000000000000000e+01,-4.371702734486934361e+01
7.749999999999941380e+00,5.500000000000000000e+01,-4.371702734490799003e+01
7.749999999999941380e+00,6.000000000000000000e+01,-4.371702734495488585e+01
7.749999999999941380e+00,6.500000000000000000e+01,-4.371702734500989607e+01
7.749999999999941380e+00,7.000000000000000000e+01,-4.371702734508086508e+01
7.749999999999941380e+00,7.500000000000000000e+01,-4.371702734516919975e+01
7.749999999999941380e+00,8.000000000000000000e+01,-4.371702734528687984e+01
7.749999999999941380e+00,8.500000000000000000e+01,-4.371702734545014835e+01
7.749999999999941380e+00,9.000000000000000000e+01,-4.371702734577225158e+01
7.749999999999941380e+00,9.500000000000000000e+01,-4.371702734685641190e+01
7.749999999999941380e+00,1.000000000000000000e+02,-4.371702735205467150e+01
7.749999999999941380e+00,1.050000000000000000e+02,-4.371702737770459635e+01
7.749999999999941380e+00,1.100000000000000000e+02,-4.371702749094701801e+01
7.749999999999941380e+00,1.150000000000000000e+02,-4.371702790756899049e+01
7.749999999999941380e+00,1.200000000000000000e+02,-4.371702909937630466e+01
7.749999999999941380e+00,1.250000000000000000e+02,-4.371703144986949496e+01
7.759999999999941167e+00,0.000000000000000000e+00,-4.371702728421707462e+01
7.759999999999941167e+00,5.000000000000000000e+00,-4.371702728421820439e+01
7.759999999999941167e+00,1.000000000000000000e+01,-4.371702728422383188e+01
7.759999999999941167e+00,1.500000000000000000e+01,-4.371702728423066731e+01
7.759999999999941167e+00,2.000000000000000000e+01,-4.371702728424001805e+01
7.759999999999941167e+00,2.500000000000000000e+01,-4.371702728425327678e+01
7.759999999999941167e+00,3.000000000000000000e+01,-4.371702728426893003e+01
7.759999999999941167e+00,3.500000000000000000e+01,-4.371702728429168872e+01
7.759999999999941167e+00,4.000000000000000000e+01,-4.371702728431425555e+01
7.759999999999941167e+00,4.500000000000000000e+01,-4.371702728434338070e+01
7.759999999999941167e+00,5.000000000000000000e+01,-4.371702728437581698e+01
7.759999999999941167e+00,5.500000000000000000e+01,-4.371702728441400865e+01
7.759999999999941167e+00,6.000000000000000000e+01,-4.371702728446196318e+01
7.759999999999941167e+00,6.500000000000000000e+01,-4.371702728451860764e+01
7.759999999999941167e+00,7.000000000000000000e+01,-4.371702728458981824e+01
7.759999999999941167e+00,7.500000000000000000e+01,-4.371702728467589338e+01
7.759999999999941167e+00,8.000000000000000000e+01,-4.371702728479191080e+01
7.759999999999941167e+00,8.500000000000000000e+01,-4.371702728495442614e+01
7.759999999999941167e+00,9.000000000000000000e+01,-4.371702728526800996e+01
7.759999999999941167e+00,9.500000000000000000e+01,-4.371702728631646551e+01
7.759999999999941167e+00,1.000000000000000000e+02,-4.371702729131676790e+01
7.759999999999941167e+00,1.050000000000000000e+02,-4.371702731611593151e+01
7.759999999999941167e+00,1.100000000000000000e+02,-4.371702742624860605e+01
7.759999999999941167e+00,1.150000000000000000e+02,-4.371702783409446624e+01
7.759999999999941167e+00,1.200000000000000000e+02,-4.371702900922735324e+01
7.759999999999941167e+00,1.250000000000000000e+02,-4.371703134794687173e+01
7.769999999999940954e+00,0.000000000000000000e+00,-4.371702722445377276e+01
7.769999999999940954e+00,5.000000000000000000e+00,-4.371702722445659361e+01
7.769999999999940954e+00,1.000000000000000000e+01,-4.371702722445969869e+01
7.769999999999940954e+00,1.500000000000000000e+01,-4.371702722446791256e+01
7.769999999999940954e+00,2.000000000000000000e+01,-4.371702722447805911e+01
7.769999999999940954e+00,2.500000000000000000e+01,-4.371702722449209944e+01
7.769999999999940954e+00,3.000000000000000000e+01,-4.371702722450804401e+01
7.769999999999940954e+00,3.500000000000000000e+01,-4.371702722452949530e+01
7.769999999999940954e+00,4.000000000000000000e+01,-4.371702722455225398e+01
7.769999999999940954e+00,4.500000000000000000e+01,-4.371702722457992252e+01
7.769999999999940954e+00,5.000000000000000000e+01,-4.371702722461364488e+01
7.769999999999940954e+00,5.500000000000000000e+01,-4.371702722465230551e+01
7.769999999999940954e+00,6.000000000000000000e+01,-4.371702722469913738e+01
7.769999999999940954e+00,6.500000000000000000e+01,-4.371702722475749425e+01
7.769999999999940954e+00,7.000000000000000000e+01,-4.371702722482703507e+01
7.769999999999940954e+00,7.500000000000000000e+01,-4.371702722491527027e+01
7.769999999999940954e+00,8.000000000000000000e+01,-4.371702722502922001e+01
7.769999999999940954e+00,8.500000000000000000e+01,-4.371702722519062689e+01
7.769999999999940954e+00,9.000000000000000000e+01,-4.371702722549706976e+01
7.769999999999940954e+00,9.500000000000000000e+01,-4.371702722650566386e+01
7.769999999999940954e+00,1.000000000000000000e+02,-4.371702723131802060e+01
7.769999999999940954e+00,1.050000000000000000e+02,-4.371702725529225830e+01
7.769999999999940954e+00,1.100000000000000000e+02,-4.371702736238947296e+01
7.769999999999940954e+00,1.150000000000000000e+02,-4.371702776160253734e+01
7.769999999999940954e+00,1.200000000000000000e+02,-4.371702892015207453e+01
7.769999999999940954e+00,1.250000000000000000e+02,-4.371703124673923213e+01
7.779999999999940741e+00,0.000000000000000000e+00,-4.371702716542172595e+01
7.779999999999940741e+00,5.000000000000000000e+00,-4.371702716542282730e+01
7.779999999999940741e+00,1.000000000000000000e+01,-4.371702716542694134e+01
7.779999999999940741e+00,1.500000000000000000e+01,-4.371702716543596523e+01
7.779999999999940741e+00,2.000000000000000000e+01,-4.371702716544564282e+01
7.779999999999940741e+00,2.500000000000000000e+01,-4.371702716545863154e+01
7.779999999999940741e+00,3.000000000000000000e+01,-4.371702716547495982e+01
7.779999999999940741e+00,3.500000000000000000e+01,-4.371702716549674506e+01
7.779999999999940741e+00,4.000000000000000000e+01,-4.371702716551847345e+01
7.779999999999940741e+00,4.500000000000000000e+01,-4.371702716554742096e+01
7.779999999999940741e+00,5.000000000000000000e+01,-4.371702716558116464e+01
7.779999999999940741e+00,5.500000000000000000e+01,-4.371702716562126056e+01
7.779999999999940741e+00,6.000000000000000000e+01,-4.371702716566793612e+01
7.779999999999940741e+00,6.500000000000000000e+01,-4.371702716572526981e+01
7.779999999999940741e+00,7.000000000000000000e+01,-4.371702716579370929e+01
7.779999999999940741e+00,7.500000000000000000e+01,-4.371702716588274029e+01
7.779999999999940741e+00,8.000000000000000000e+01,-4.371702716599799743e+01
7.779999999999940741e+00,8.500000000000000000e+01,-4.371702716615627793e+01
7.779999999999940741e+00,9.000000000000000000e+01,-4.371702716645634723e+01
7.779999999999940741e+00,9.500000000000000000e+01,-4.371702716742868944e+01
7.779999999999940741e+00,1.000000000000000000e+02,-4.371702717206197519e+01
7.779999999999940741e+00,1.050000000000000000e+02,-4.371702719523632652e+01
7.779999999999940741e+00,1.100000000000000000e+02,-4.371702729936987453e+01
7.779999999999940741e+00,1.150000000000000000e+02,-4.371702769008736311e+01
7.779999999999940741e+00,1.200000000000000000e+02,-4.371702883215035484e+01
7.779999999999940741e+00,1.250000000000000000e+02,-4.371703114626165387e+01
7.789999999999940528e+00,0.000000000000000000e+00,-4.371702710711752360e+01
7.789999999999940528e+00,5.000000000000000000e+00,-4.371702710712021656e+01
7.789999999999940528e+00,1.000000000000000000e+01,-4.371702710712392559e+01
7.789999999999940528e+00,1.500000000000000000e+01,-4.371702710713170603e+01
7.789999999999940528e+00,2.000000000000000000e+01,-4.371702710714232865e+01
7.789999999999940528e+00,2.500000000000000000e+01,-4.371702710715479157e+01
7.789999999999940528e+00,3.000000000000000000e+01,-4.371702710717315199e+01
7.789999999999940528e+00,3.500000000000000000e+01,-4.371702710719298324e+01
7.789999999999940528e+00,4.000000000000000000e+01,-4.371702710721616825e+01
7.789999999999940528e+00,4.500000000000000000e+01,-4.371702710724470364e+01
7.789999999999940528e+00,5.000000000000000000e+01,-4.371702710727898022e+01
7.789999999999940528e+00,5.500000000000000000e+01,-4.371702710731868535e+01
7.789999999999940528e+00,6.000000000000000000e+01,-4.371702710736455799e+01
7.789999999999940528e+00,6.500000000000000000e+01,-4.371702710742138720e+01
7.789999999999940528e+00,7.000000000000000000e+01,-4.371702710749183041e+01
7.789999999999940528e+00,7.500000000000000000e+01,-4.371702710757985244e+01
7.789999999999940528e+00,8.000000000000000000e+01,-4.371702710769223188e+01
7.789999999999940528e+00,8.500000000000000000e+01,-4.371702710785051238e+01
7.789999999999940528e+00,9.000000000000000000e+01,-4.371702710814472681e+01
7.789999999999940528e+00,9.500000000000000000e+01,-4.371702710907988632e+01
7.789999999999940528e+00,1.000000000000000000e+02,-4.371702711354350868e+01
7.789999999999940528e+00,1.050000000000000000e+02,-4.371702713593772671e+01
7.789999999999940528e+00,1.100000000000000000e+02,-4.371702723718295402e+01
7.789999999999940528e+00,1.150000000000000000e+02,-4.371702761954661298e+01
7.789999999999940528e+00,1.200000000000000000e+02,-4.371702874521854909e+01
7.789999999999940528e+00,1.250000000000000000e+02,-4.371703104652364402e+01
7.799999999999940314e+00,0.000000000000000000e+00,-4.371702704954132912e+01
7.799999999999940314e+00,5.000000000000000000e+00,-4.371702704954436314e+01
7.799999999999940314e+00,1.000000000000000000e+01,-4.371702704954813612e+01
7.799999999999940314e+00,1.500000000000000000e+01,-4.371702704955502838e+01
7.799999999999940314e+00,2.000000000000000000e+01,-4.371702704956453545e+01
7.799999999999940314e+00,2.500000000000000000e+01,-4.371702704958136110e+01
7.799999999999940314e+00,3.000000000000000000e+01,-4.371702704959527352e+01
7.799999999999940314e+00,3.500000000000000000e+01,-4.371702704961657560e+01
7.799999999999940314e+00,4.000000000000000000e+01,-4.371702704964238251e+01
7.799999999999940314e+00,4.500000000000000000e+01,-4.371702704966892838e+01
7.799999999999940314e+00,5.000000000000000000e+01,-4.371702704970295628e+01
7.799999999999940314e+00,5.500000000000000000e+01,-4.371702704974310905e+01
7.799999999999940314e+00,6.000000000000000000e+01,-4.371702704978923038e+01
7.799999999999940314e+00,6.500000000000000000e+01,-4.371702704984608090e+01
7.799999999999940314e+00,7.000000000000000000e+01,-4.371702704991665200e+01
7.799999999999940314e+00,7.500000000000000000e+01,-4.371702705000543432e+01
7.799999999999940314e+00,8.000000000000000000e+01,-4.371702705011625056e+01
7.799999999999940314e+00,8.500000000000000000e+01,-4.371702705027432501e+01
7.799999999999940314e+00,9.000000000000000000e+01,-4.371702705055943028e+01
7.799999999999940314e+00,9.500000000000000000e+01,-4.371702705146547174e+01
7.799999999999940314e+00,1.000000000000000000e+02,-4.371702705575749803e+01
7.799999999999940314e+00,1.050000000000000000e+02,-4.371702707740229243e+01
7.799999999999940314e+00,1.100000000000000000e+02,-4.371702717582498110e+01
7.799999999999940314e+00,1.150000000000000000e+02,-4.371702754997221518e+01
7.799999999999940314e+00,1.200000000000000000e+02,-4.371702865936052262e+01
7.799999999999940314e+00,1.250000000000000000e+02,-4.371703094753573282e+01
7.809999999999940101e+00,0.000000000000000000e+00,-4.371702699269094694e+01
7.809999999999940101e+00,5.000000000000000000e+00,-4.371702699269432912e+01
7.809999999999940101e+00,1.000000000000000000e+01,-4.371702699269626891e+01
7.809999999999940101e+00,1.500000000000000000e+01,-4.371702699270407066e+01
7.809999999999940101e+00,2.000000000000000000e+01,-4.371702699271568804e+01
7.809999999999940101e+00,2.500000000000000000e+01,-4.371702699273002679e+01
7.809999999999940101e+00,3.000000000000000000e+01,-4.371702699274694481e+01
7.809999999999940101e+00,3.500000000000000000e+01,-4.371702699276630710e+01
7.809999999999940101e+00,4.000000000000000000e+01,-4.371702699279126136e+01
7.809999999999940101e+00,4.500000000000000000e+01,-4.371702699281863147e+01
7.809999999999940101e+00,5.000000000000000000e+01,-4.371702699285291516e+01
7.809999999999940101e+00,5.500000000000000000e+01,-4.371702699289227212e+01
7.809999999999940101e+00,6.000000000000000000e+01,-4.371702699293935268e+01
7.809999999999940101e+00,6.500000000000000000e+01,-4.371702699299883221e+01
7.809999999999940101e+00,7.000000000000000000e+01,-4.371702699306845830e+01
7.809999999999940101e+00,7.500000000000000000e+01,-4.371702699315517293e+01
7.809999999999940101e+00,8.000000000000000000e+01,-4.371702699326786501e+01
7.809999999999940101e+00,8.500000000000000000e+01,-4.371702699342078802e+01
7.809999999999940101e+00,9.000000000000000000e+01,-4.371702699370178635e+01
7.809999999999940101e+00,9.500000000000000000e+01,-4.371702699457607366e+01
7.809999999999940101e+00,1.000000000000000000e+02,-4.371702699870743913e+01
7.809999999999940101e+00,1.050000000000000000e+02,-4.371702701962141902e+01
7.809999999999940101e+00,1.100000000000000000e+02,-4.371702711529255225e+01
7.809999999999940101e+00,1.150000000000000000e+02,-4.371702748136195282e+01
7.809999999999940101e+00,1.200000000000000000e+02,-4.371702857457214719e+01
7.809999999999940101e+00,1.250000000000000000e+02,-4.371703084930813077e+01
7.819999999999939888e+00,0.000000000000000000e+00,-4.371702693656563099e+01
7.819999999999939888e+00,5.000000000000000000e+00,-4.371702693656566652e+01
7.819999999999939888e+00,1.000000000000000000e+01,-4.371702693657145034e+01
7.819999999999939888e+00,1.500000000000000000e+01,-4.371702693657870498e+01
7.819999999999939888e+00,2.000000000000000000e+01,-4.371702693658928496e+01
7.819999999999939888e+00,2.500000000000000000e+01,-4.371702693660230921e+01
7.819999999999939888e+00,3.000000000000000000e+01,-4.371702693662060568e+01
